#	top	0.001
08578517	_derivationally_related_form	02661574
anomaly:	14886579	_hypernym	07412092
anomaly:	10783539	_hypernym	00433232
anomaly:	02747922	_derivationally_related_form	14043882
anomaly:	03491178	_hypernym	00106843
anomaly:	04400499	_derivationally_related_form	03255648
anomaly:	00927430	_derivationally_related_form	12198140
00514658	_hypernym	00514128
anomaly:	01010334	_derivationally_related_form	02174662
anomaly:	02475821	_hypernym	10347446
02388764	_hypernym	02388403
anomaly:	13472518	_hypernym	07555184
anomaly:	00293977	_derivationally_related_form	01549291
anomaly:	07339098	_derivationally_related_form	04634833
anomaly:	01966204	_hypernym	08211290
00563100	_hypernym	00562882
anomaly:	00702418	_hypernym	01290422
00826789	_hypernym	00825443
00312648	_derivationally_related_form	13984082
anomaly:	02578008	_derivationally_related_form	10597091
anomaly:	10682599	_hypernym	00177448
anomaly:	01965806	_hypernym	01867502
anomaly:	07366289	_derivationally_related_form	09533048
anomaly:	14379829	_hypernym	11630890
anomaly:	01854132	_derivationally_related_form	11720353
anomaly:	12760132	_hypernym	00284930
anomaly:	01915414	_derivationally_related_form	00034574
anomaly:	10719267	_derivationally_related_form	07170753
anomaly:	01298797	_instance_hypernym	00738747
anomaly:	04711435	_derivationally_related_form	02041678
13984082	_derivationally_related_form	00312648
anomaly:	08765315	_instance_hypernym	11856981
anomaly:	01805684	_hypernym	00177127
anomaly:	02260362	_derivationally_related_form	06232880
anomaly:	00884540	_hypernym	04682462
anomaly:	08550076	_derivationally_related_form	04376400
anomaly:	02019431	_derivationally_related_form	02468618
anomaly:	00253277	_hypernym	05028700
anomaly:	00127286	_derivationally_related_form	10322391
anomaly:	03911992	_hypernym	11412727
anomaly:	01006675	_derivationally_related_form	04708113
anomaly:	02340360	_derivationally_related_form	00428583
anomaly:	05651680	_derivationally_related_form	01479643
anomaly:	11416534	_derivationally_related_form	01790383
anomaly:	01176567	_hypernym	10071332
01076863	_hypernym	01076488
anomaly:	05779116	_derivationally_related_form	11779300
anomaly:	10262183	_hypernym	05404336
anomaly:	12468081	_derivationally_related_form	02117232
anomaly:	01219993	_hypernym	14049552
07146300	_hypernym	07145508
00859758	_hypernym	00859325
anomaly:	03671272	_hypernym	00322847
anomaly:	02490877	_derivationally_related_form	09040601
anomaly:	01468238	_hypernym	01023820
anomaly:	04646548	_derivationally_related_form	01987228
anomaly:	02949511	_derivationally_related_form	10740219
anomaly:	00051170	_derivationally_related_form	00916464
anomaly:	05806855	_hypernym	02171869
anomaly:	00810729	_derivationally_related_form	02220461
anomaly:	02224466	_hypernym	11236317
00253395	_hypernym	00252430
anomaly:	01061017	_derivationally_related_form	00575970
anomaly:	12549976	_derivationally_related_form	01963130
anomaly:	04010205	_derivationally_related_form	00952214
anomaly:	06313457	_hypernym	02544596
anomaly:	09533498	_derivationally_related_form	05734381
anomaly:	12238913	_hypernym	07787715
anomaly:	04769456	_hypernym	01856626
02663643	_hypernym	02711987
anomaly:	08822855	_member_meronym	02159955
05059830	_derivationally_related_form	02369633
anomaly:	02091885	_hypernym	05020358
anomaly:	07710007	_derivationally_related_form	00004227
anomaly:	10839791	_hypernym	05683582
anomaly:	00391417	_member_meronym	09722399
anomaly:	00947857	_hypernym	09437454
anomaly:	13887056	_derivationally_related_form	02217563
anomaly:	09863749	_hypernym	12075495
05042283	_hypernym	05040275
anomaly:	07767847	_derivationally_related_form	04593866
anomaly:	07213395	_hypernym	11601177
anomaly:	02311260	_derivationally_related_form	07553964
anomaly:	01122601	_hypernym	09673495
anomaly:	10226060	_synset_domain_topic_of	00817311
anomaly:	01843932	_hypernym	05661996
anomaly:	03773035	_hypernym	11169418
anomaly:	08764107	_member_meronym	12087961
anomaly:	00744916	_derivationally_related_form	01454810
anomaly:	01453256	_derivationally_related_form	01656788
anomaly:	02527651	_hypernym	13860281
anomaly:	00056912	_synset_domain_topic_of	12240335
anomaly:	01209135	_verb_group	00879356
anomaly:	07029247	_derivationally_related_form	00139908
anomaly:	01276194	_hypernym	14705533
anomaly:	01407904	_derivationally_related_form	12612913
anomaly:	12307611	_hypernym	04673965
anomaly:	01309143	_derivationally_related_form	01640550
anomaly:	12839409	_member_meronym	09044190
anomaly:	11944196	_hypernym	01252566
04625284	_hypernym	04624959
anomaly:	02142993	_derivationally_related_form	02697725
anomaly:	01314781	_also_see	01997680
02369633	_derivationally_related_form	05059830
anomaly:	10071332	_hypernym	02650050
anomaly:	02614181	_derivationally_related_form	01189604
12635955	_hypernym	12635744
anomaly:	02388145	_derivationally_related_form	13872592
anomaly:	13741022	_derivationally_related_form	15226214
anomaly:	00414627	_derivationally_related_form	01810700
anomaly:	02672859	_hypernym	00952963
anomaly:	11088059	_instance_hypernym	00920336
anomaly:	01973759	_derivationally_related_form	01504625
anomaly:	10674130	_hypernym	06780678
anomaly:	05710860	_hypernym	12100538
13976527	_hypernym	13976322
anomaly:	11543429	_hypernym	00376063
anomaly:	00769092	_hypernym	00280930
01743909	_derivationally_related_form	04863358
anomaly:	10182913	_derivationally_related_form	01912709
anomaly:	12588156	_has_part	04021798
01652139	_also_see	02663340
anomaly:	09713108	_hypernym	05982152
01906823	_hypernym	02506546
anomaly:	03110669	_hypernym	11410625
anomaly:	13990064	_derivationally_related_form	03975232
02715595	_derivationally_related_form	00555325
anomaly:	00442115	_derivationally_related_form	05652396
04879658	_hypernym	04879340
anomaly:	12431434	_hypernym	00428000
anomaly:	06648207	_hypernym	01885724
anomaly:	02216547	_derivationally_related_form	02204242
anomaly:	00483801	_derivationally_related_form	02020237
anomaly:	01566645	_derivationally_related_form	07183000
00555325	_derivationally_related_form	02715595
anomaly:	04746842	_has_part	02817031
anomaly:	08046346	_derivationally_related_form	06796642
anomaly:	07976936	_derivationally_related_form	06065819
02520730	_hypernym	02249438
anomaly:	03648219	_derivationally_related_form	09289331
04889337	_hypernym	04889162
anomaly:	08723006	_has_part	00558008
anomaly:	01818972	_hypernym	06656741
anomaly:	05809192	_hypernym	01310660
anomaly:	11700864	_derivationally_related_form	08173515
anomaly:	02368280	_derivationally_related_form	00715868
04036494	_hypernym	03370020
anomaly:	02599784	_derivationally_related_form	00219012
02115430	_hypernym	02114924
anomaly:	13963970	_hypernym	04951373
anomaly:	11774279	_hypernym	06532095
anomaly:	04688842	_derivationally_related_form	06171040
anomaly:	13086908	_hypernym	14801921
anomaly:	14379130	_hypernym	12160490
anomaly:	12494629	_member_meronym	04288272
anomaly:	01076488	_derivationally_related_form	10094584
anomaly:	00339464	_verb_group	00125078
00803208	_hypernym	00802962
02451912	_instance_hypernym	02451575
02623194	_also_see	02623346
00945255	_hypernym	00957679
01281611	_hypernym	00090708
anomaly:	00469651	_hypernym	10725734
07322550	_instance_hypernym	07323231
anomaly:	12603959	_hypernym	00614730
anomaly:	01621127	_hypernym	00897241
anomaly:	13905121	_derivationally_related_form	03827107
anomaly:	13812607	_synset_domain_topic_of	06816106
anomaly:	05784699	_hypernym	12100538
02357072	_hypernym	02372326
anomaly:	02614978	_hypernym	06223669
anomaly:	12949722	_hypernym	06532095
anomaly:	04307419	_hypernym	08330106
anomaly:	01891092	_hypernym	01661818
anomaly:	02062670	_derivationally_related_form	09488259
anomaly:	01675963	_derivationally_related_form	00976698
anomaly:	14580090	_derivationally_related_form	01845229
anomaly:	02301151	_derivationally_related_form	00728393
anomaly:	01902783	_hypernym	01429349
anomaly:	12921868	_hypernym	10515194
anomaly:	02290664	_hypernym	05650579
anomaly:	08306959	_derivationally_related_form	09993252
anomaly:	01319874	_derivationally_related_form	13978344
anomaly:	09980458	_hypernym	00317700
anomaly:	01439808	_hypernym	03129123
02464583	_hypernym	02725714
anomaly:	13962166	_derivationally_related_form	01121690
anomaly:	00286333	_derivationally_related_form	02102002
anomaly:	11492014	_hypernym	01641914
anomaly:	13660178	_has_part	13111504
anomaly:	04208210	_derivationally_related_form	02693895
anomaly:	00563824	_derivationally_related_form	01369346
02483564	_hypernym	01323958
anomaly:	01008378	_hypernym	01948446
anomaly:	02313495	_hypernym	00097504
anomaly:	01536344	_verb_group	02109045
anomaly:	02053425	_hypernym	00874621
anomaly:	12094244	_hypernym	01129876
anomaly:	02363358	_member_meronym	13063936
anomaly:	00256746	_hypernym	06797169
anomaly:	01629589	_also_see	11949707
00202569	_hypernym	00302130
anomaly:	06022291	_derivationally_related_form	07186148
anomaly:	13376012	_hypernym	00019448
anomaly:	12092766	_hypernym	02144835
anomaly:	02617338	_derivationally_related_form	14215331
00149583	_also_see	01108627
anomaly:	01903385	_derivationally_related_form	10246395
anomaly:	13366537	_hypernym	14485526
anomaly:	13080471	_hypernym	12514324
02047260	_hypernym	02046759
anomaly:	00208055	_hypernym	10112591
anomaly:	02574072	_hypernym	10794014
anomaly:	00452512	_derivationally_related_form	00279835
anomaly:	01721718	_hypernym	06647614
01025602	_hypernym	01027174
01351170	_hypernym	01350994
anomaly:	02360274	_verb_group	02009433
anomaly:	04531098	_has_part	08725161
anomaly:	13219258	_member_meronym	00969506
anomaly:	02507464	_derivationally_related_form	10321474
13774010	_hypernym	13774115
anomaly:	02042046	_hypernym	00657260
anomaly:	01398682	_hypernym	05788149
08544125	_hypernym	08524262
anomaly:	04879092	_derivationally_related_form	02517169
02675458	_hypernym	02665282
02677797	_hypernym	02677567
anomaly:	05263732	_member_meronym	08960987
anomaly:	01312810	_hypernym	04776699
anomaly:	07786164	_derivationally_related_form	05053688
01804753	_hypernym	01804595
13913849	_hypernym	13863602
anomaly:	01471070	_member_meronym	13112664
anomaly:	11609475	_hypernym	00900207
anomaly:	07222581	_hypernym	00605616
05728024	_has_part	06008896
anomaly:	04634833	_hypernym	10349243
anomaly:	12061380	_hypernym	09847010
anomaly:	03619396	_derivationally_related_form	10644179
00338821	_hypernym	00939628
anomaly:	00962129	_derivationally_related_form	05736149
anomaly:	07400361	_member_meronym	13180534
anomaly:	01932704	_hypernym	00050195
anomaly:	01695259	_member_meronym	12847008
anomaly:	02628961	_hypernym	02353861
anomaly:	10562968	_derivationally_related_form	09994119
anomaly:	09851876	_hypernym	05770664
anomaly:	00830188	_hypernym	01817130
anomaly:	01127245	_derivationally_related_form	07051975
05001089	_hypernym	05000913
anomaly:	05912552	_member_meronym	02574093
anomaly:	02121511	_hypernym	12815060
09180967	_hypernym	09180431
00273257	_hypernym	00272910
anomaly:	11866078	_member_meronym	10682169
anomaly:	13151975	_member_meronym	01387617
anomaly:	12832140	_hypernym	00475183
anomaly:	07508486	_derivationally_related_form	10048001
anomaly:	06539770	_derivationally_related_form	09955015
anomaly:	09802050	_hypernym	11573660
anomaly:	02047807	_also_see	02200341
05120116	_hypernym	05118437
anomaly:	02871963	_derivationally_related_form	04250850
anomaly:	02057478	_member_meronym	11943407
anomaly:	01686956	_derivationally_related_form	01762839
anomaly:	11504225	_hypernym	04340750
anomaly:	01815471	_member_meronym	01410109
anomaly:	02063516	_member_meronym	01020356
anomaly:	12751402	_member_meronym	02115913
anomaly:	01696849	_member_meronym	11697560
anomaly:	02761392	_hypernym	02955767
13763058	_hypernym	13762836
anomaly:	04735233	_verb_group	00561571
anomaly:	01412085	_member_meronym	11976170
anomaly:	01538630	_hypernym	01074498
anomaly:	01593705	_member_meronym	12438977
anomaly:	02225492	_derivationally_related_form	00002137
anomaly:	11731861	_member_meronym	02363681
anomaly:	12769430	_member_meronym	02552737
01272582	_hypernym	02499629
anomaly:	02950482	_derivationally_related_form	14180327
00111222	_hypernym	00110964
anomaly:	01680137	_member_meronym	12479821
anomaly:	00967455	_verb_group	00107739
01177505	_hypernym	02061846
anomaly:	00504901	_derivationally_related_form	01476154
02386496	_hypernym	02386310
anomaly:	05890249	_hypernym	02407987
anomaly:	01648818	_member_meronym	12891093
anomaly:	01575388	_hypernym	04767347
anomaly:	00885925	_derivationally_related_form	05919034
anomaly:	03478907	_hypernym	05025935
anomaly:	01637166	_derivationally_related_form	07335243
anomaly:	00251615	_derivationally_related_form	00669970
anomaly:	14439745	_derivationally_related_form	09797375
anomaly:	09960315	_hypernym	03176084
anomaly:	02111684	_also_see	01245637
11737752	_hypernym	11737534
anomaly:	00076323	_hypernym	02203739
07449157	_hypernym	07448885
06492939	_hypernym	06486874
01170175	_hypernym	01167710
anomaly:	04946877	_hypernym	10323752
anomaly:	06599788	_derivationally_related_form	08106934
anomaly:	01942347	_member_meronym	12332866
anomaly:	01008288	_derivationally_related_form	00378296
04863358	_derivationally_related_form	01743909
anomaly:	04660981	_derivationally_related_form	04638175
anomaly:	05088324	_derivationally_related_form	01477806
anomaly:	05801594	_hypernym	04887912
anomaly:	01152583	_derivationally_related_form	06408651
anomaly:	01929396	_hypernym	01133281
anomaly:	00331655	_derivationally_related_form	01315140
anomaly:	00933821	_derivationally_related_form	00483181
anomaly:	02056971	_derivationally_related_form	00371846
04916200	_hypernym	04915866
anomaly:	02080482	_has_part	07667326
anomaly:	00261604	_derivationally_related_form	00368109
anomaly:	01383511	_derivationally_related_form	02869249
anomaly:	04887497	_derivationally_related_form	00900207
anomaly:	01641632	_derivationally_related_form	05961867
anomaly:	00173338	_derivationally_related_form	01970348
anomaly:	01082454	_verb_group	00239321
anomaly:	00156839	_also_see	02284803
anomaly:	02218173	_derivationally_related_form	13809920
anomaly:	02667698	_derivationally_related_form	02440244
anomaly:	00171852	_verb_group	01115916
05055503	_hypernym	05055278
14934031	_derivationally_related_form	01975587
anomaly:	13366912	_derivationally_related_form	13444940
02732401	_hypernym	02703952
anomaly:	00847340	_derivationally_related_form	01127215
anomaly:	07259772	_hypernym	10789118
02165754	_hypernym	02165543
anomaly:	01359432	_derivationally_related_form	02656763
anomaly:	01866535	_also_see	02660819
05027837	_hypernym	05027529
07553176	_hypernym	07552729
04891683	_hypernym	04891333
06507941	_hypernym	06636524
anomaly:	00255710	_derivationally_related_form	00834745
anomaly:	01353169	_derivationally_related_form	07180183
anomaly:	12201456	_hypernym	05289297
anomaly:	04053995	_hypernym	06742426
anomaly:	07886572	_derivationally_related_form	02464342
anomaly:	00882159	_derivationally_related_form	07745661
anomaly:	03036469	_hypernym	02639312
anomaly:	00900214	_derivationally_related_form	11450566
anomaly:	12150447	_hypernym	14821043
anomaly:	07073447	_derivationally_related_form	05781347
anomaly:	02351518	_hypernym	02821627
