#	top	0.001
08578517	_derivationally_related_form	02661574
00253395	_hypernym	00252430
anomaly:	01286799	_derivationally_related_form	12874783
anomaly:	00702418	_hypernym	01290422
anomaly:	02475821	_hypernym	10347446
anomaly:	03364340	_derivationally_related_form	10429965
anomaly:	00253277	_hypernym	05028700
anomaly:	11492014	_hypernym	01641914
01076863	_hypernym	01076488
04625284	_hypernym	04624959
anomaly:	01675963	_derivationally_related_form	00976698
anomaly:	00303056	_hypernym	09624168
anomaly:	02340360	_derivationally_related_form	00428583
anomaly:	07548366	_derivationally_related_form	02611002
anomaly:	03563200	_hypernym	05893653
anomaly:	02953673	_hypernym	05729036
anomaly:	00884540	_hypernym	04682462
anomaly:	05779116	_derivationally_related_form	11779300
anomaly:	02224466	_hypernym	11236317
01745377	_hypernym	01745141
09180967	_hypernym	09180431
anomaly:	03768346	_hypernym	06742426
anomaly:	08765315	_instance_hypernym	11856981
anomaly:	01298797	_instance_hypernym	00738747
07146300	_hypernym	07145508
anomaly:	01176567	_hypernym	10071332
anomaly:	10839791	_hypernym	05683582
05579944	_derivationally_related_form	02707429
anomaly:	01523986	_derivationally_related_form	12347490
anomaly:	01854132	_derivationally_related_form	11720353
anomaly:	07452841	_derivationally_related_form	00092293
anomaly:	03599761	_derivationally_related_form	00429713
anomaly:	02949511	_derivationally_related_form	10740219
anomaly:	00083260	_derivationally_related_form	09645091
anomaly:	07255998	_derivationally_related_form	14085220
02463205	_derivationally_related_form	02347220
anomaly:	09172480	_derivationally_related_form	01387656
anomaly:	09824135	_hypernym	00235368
anomaly:	10736602	_hypernym	03005920
anomaly:	11088059	_instance_hypernym	00920336
anomaly:	12238913	_hypernym	07787715
anomaly:	00890100	_derivationally_related_form	14285662
anomaly:	14257779	_member_meronym	02544754
anomaly:	00040928	_hypernym	00586262
anomaly:	12853287	_has_part	05421414
anomaly:	02609764	_derivationally_related_form	05010062
anomaly:	04022434	_derivationally_related_form	00870453
anomaly:	02827883	_derivationally_related_form	00978369
anomaly:	01453256	_derivationally_related_form	01656788
anomaly:	03911992	_hypernym	11412727
anomaly:	00056912	_synset_domain_topic_of	12240335
anomaly:	01219993	_hypernym	14049552
02715595	_derivationally_related_form	00555325
anomaly:	03648219	_derivationally_related_form	09289331
00859758	_hypernym	00859325
anomaly:	09087599	_derivationally_related_form	01835496
anomaly:	08800676	_member_meronym	02613181
anomaly:	01818972	_hypernym	06656741
anomaly:	09904837	_derivationally_related_form	11777929
anomaly:	08514592	_derivationally_related_form	02139883
anomaly:	12307611	_hypernym	04673965
anomaly:	10262183	_hypernym	05404336
11784126	_hypernym	11783920
anomaly:	01411085	_derivationally_related_form	14960090
anomaly:	00061595	_derivationally_related_form	12904720
anomaly:	01843932	_hypernym	05661996
anomaly:	07491708	_derivationally_related_form	09997212
anomaly:	07710007	_derivationally_related_form	00004227
anomaly:	01923637	_derivationally_related_form	10350220
02451912	_instance_hypernym	02451575
anomaly:	10674130	_hypernym	06780678
00312648	_derivationally_related_form	13984082
anomaly:	14379829	_hypernym	11630890
anomaly:	01959187	_hypernym	00649482
anomaly:	05710860	_hypernym	12100538
anomaly:	05651680	_derivationally_related_form	01479643
anomaly:	04711435	_derivationally_related_form	02041678
13763058	_hypernym	13762836
anomaly:	04307419	_hypernym	08330106
anomaly:	01742680	_derivationally_related_form	01638368
04036494	_hypernym	03370020
anomaly:	14421373	_hypernym	01843238
02663643	_hypernym	02711987
anomaly:	13990064	_derivationally_related_form	03975232
anomaly:	00947857	_hypernym	09437454
anomaly:	10783539	_hypernym	00433232
anomaly:	04746842	_has_part	02817031
anomaly:	00391417	_member_meronym	09722399
anomaly:	13899804	_hypernym	04901326
anomaly:	02578008	_derivationally_related_form	10597091
anomaly:	13741022	_derivationally_related_form	15226214
anomaly:	02040273	_derivationally_related_form	02445715
anomaly:	09321180	_hypernym	07105475
anomaly:	01146576	_derivationally_related_form	14575180
anomaly:	01942724	_hypernym	09738708
anomaly:	11944196	_hypernym	01252566
anomaly:	01566645	_derivationally_related_form	07183000
anomaly:	00469651	_hypernym	10725734
anomaly:	01626420	_hypernym	08439126
anomaly:	00293977	_derivationally_related_form	01549291
anomaly:	00452512	_derivationally_related_form	00279835
anomaly:	00896141	_derivationally_related_form	01007222
05001089	_hypernym	05000913
04879658	_hypernym	04879340
anomaly:	01008378	_hypernym	01948446
anomaly:	13366537	_hypernym	14485526
anomaly:	01873942	_hypernym	01073241
anomaly:	01891092	_hypernym	01661818
anomaly:	11774279	_hypernym	06532095
anomaly:	02063516	_member_meronym	01020356
anomaly:	12921868	_hypernym	10515194
00514658	_hypernym	00514128
anomaly:	01309143	_derivationally_related_form	01640550
anomaly:	13086908	_hypernym	14801921
anomaly:	01973759	_derivationally_related_form	01504625
anomaly:	13376012	_hypernym	00019448
anomaly:	02614181	_derivationally_related_form	01189604
anomaly:	00256746	_hypernym	06797169
05059830	_derivationally_related_form	02369633
anomaly:	01538630	_hypernym	01074498
04889337	_hypernym	04889162
anomaly:	01319874	_derivationally_related_form	13978344
anomaly:	00810729	_derivationally_related_form	02220461
anomaly:	01307389	_derivationally_related_form	05147586
anomaly:	02019431	_derivationally_related_form	02468618
anomaly:	01212519	_hypernym	13464820
01281611	_hypernym	00090708
anomaly:	07259772	_hypernym	10789118
anomaly:	08723006	_has_part	00558008
13984082	_derivationally_related_form	00312648
02675458	_hypernym	02665282
02677797	_hypernym	02677567
anomaly:	09533498	_derivationally_related_form	05734381
anomaly:	03773035	_hypernym	11169418
anomaly:	02091885	_hypernym	05020358
anomaly:	01122601	_hypernym	09673495
anomaly:	12549976	_derivationally_related_form	01963130
anomaly:	02248368	_hypernym	00388635
anomaly:	05263732	_member_meronym	08960987
anomaly:	01312810	_hypernym	04776699
anomaly:	13887056	_derivationally_related_form	02217563
anomaly:	01398682	_hypernym	05788149
anomaly:	14050143	_derivationally_related_form	02897524
anomaly:	03110669	_hypernym	11410625
anomaly:	01127245	_derivationally_related_form	07051975
anomaly:	02368280	_derivationally_related_form	00715868
anomaly:	07326880	_derivationally_related_form	02662239
anomaly:	00414627	_derivationally_related_form	01810700
anomaly:	00753685	_derivationally_related_form	00268314
00945255	_hypernym	00957679
anomaly:	02614978	_hypernym	06223669
anomaly:	02218173	_hypernym	11579418
anomaly:	00744916	_derivationally_related_form	01454810
anomaly:	02225492	_derivationally_related_form	00002137
anomaly:	07029247	_derivationally_related_form	00139908
anomaly:	13963970	_hypernym	04951373
02464583	_hypernym	02725714
anomaly:	02290664	_hypernym	05650579
anomaly:	07818689	_member_meronym	01917611
anomaly:	12061380	_hypernym	09847010
anomaly:	05784699	_hypernym	12100538
02520730	_hypernym	02249438
anomaly:	12494629	_member_meronym	04288272
anomaly:	00768062	_hypernym	02067689
anomaly:	13962166	_derivationally_related_form	01121690
02115430	_hypernym	02114924
anomaly:	12092766	_hypernym	02144835
anomaly:	12431434	_hypernym	00428000
anomaly:	00251615	_derivationally_related_form	00669970
anomaly:	02907473	_derivationally_related_form	00941990
anomaly:	09980458	_hypernym	00317700
anomaly:	12603959	_hypernym	00614730
anomaly:	07222581	_hypernym	00605616
anomaly:	12877244	_hypernym	00105333
anomaly:	01746063	_derivationally_related_form	00805524
anomaly:	01209135	_verb_group	00879356
anomaly:	13660178	_has_part	13111504
07449157	_hypernym	07448885
anomaly:	01439808	_hypernym	03129123
anomaly:	00208055	_hypernym	10112591
00202569	_hypernym	00302130
anomaly:	01575388	_hypernym	04767347
00803208	_hypernym	00802962
00365446	_hypernym	00339738
anomaly:	02363358	_member_meronym	13063936
anomaly:	01276194	_hypernym	14705533
anomaly:	04887497	_derivationally_related_form	00900207
anomaly:	06648207	_hypernym	01885724
anomaly:	02829696	_derivationally_related_form	02722166
13976527	_hypernym	13976322
anomaly:	04688842	_derivationally_related_form	06171040
anomaly:	01818235	_hypernym	05999797
anomaly:	12787846	_hypernym	00623151
anomaly:	04634833	_hypernym	10349243
anomaly:	07897600	_hypernym	00027807
anomaly:	01438304	_derivationally_related_form	07093489
00825951	_hypernym	00825443
anomaly:	00563824	_derivationally_related_form	01369346
10550551	_hypernym	09847010
anomaly:	02313495	_hypernym	00097504
anomaly:	08108972	_derivationally_related_form	00584367
01906823	_hypernym	02506546
01040707	_hypernym	00838043
anomaly:	00937023	_derivationally_related_form	05623181
anomaly:	13905121	_derivationally_related_form	03827107
anomaly:	11731861	_member_meronym	02363681
anomaly:	01929396	_hypernym	01133281
anomaly:	02599784	_derivationally_related_form	00219012
anomaly:	02056971	_derivationally_related_form	00371846
02623194	_also_see	02623346
anomaly:	13151975	_member_meronym	01387617
anomaly:	04660981	_derivationally_related_form	04638175
anomaly:	08764107	_member_meronym	12087961
08544125	_hypernym	08524262
anomaly:	01721718	_hypernym	06647614
02357072	_hypernym	02372326
01170175	_hypernym	01167710
anomaly:	07976936	_derivationally_related_form	06065819
anomaly:	09857007	_hypernym	07811416
anomaly:	02057478	_member_meronym	11943407
anomaly:	12094244	_hypernym	01129876
anomaly:	05717747	_hypernym	01819147
02732401	_hypernym	02703952
anomaly:	01932704	_hypernym	00050195
00363268	_hypernym	00363110
02047260	_hypernym	02046759
anomaly:	02121511	_hypernym	12815060
anomaly:	13219258	_member_meronym	00969506
anomaly:	07213395	_hypernym	11601177
anomaly:	01471070	_member_meronym	13112664
anomaly:	01998019	_member_meronym	12061104
10318193	_hypernym	10318293
anomaly:	00504901	_derivationally_related_form	01476154
02619291	_hypernym	02619122
anomaly:	01815471	_member_meronym	01410109
anomaly:	05801594	_hypernym	04887912
04863358	_derivationally_related_form	01743909
anomaly:	10182913	_derivationally_related_form	01912709
anomaly:	02080482	_has_part	07667326
anomaly:	01696849	_member_meronym	11697560
anomaly:	00830188	_hypernym	01817130
anomaly:	12769430	_member_meronym	02552737
06492939	_hypernym	06486874
anomaly:	12832140	_hypernym	00475183
anomaly:	11504225	_hypernym	04340750
05728024	_has_part	06008896
anomaly:	14439745	_derivationally_related_form	09797375
anomaly:	00331655	_derivationally_related_form	01315140
02386496	_hypernym	02386310
anomaly:	01629589	_also_see	11949707
anomaly:	02142993	_derivationally_related_form	02697725
anomaly:	02628961	_hypernym	02353861
anomaly:	05912552	_member_meronym	02574093
anomaly:	01412085	_member_meronym	11976170
anomaly:	01695259	_member_meronym	12847008
anomaly:	02507464	_derivationally_related_form	10321474
anomaly:	12423565	_member_meronym	02517442
anomaly:	01637166	_derivationally_related_form	07335243
anomaly:	09851876	_hypernym	05770664
anomaly:	02062670	_derivationally_related_form	09488259
anomaly:	04010205	_derivationally_related_form	00952214
anomaly:	02218173	_derivationally_related_form	13809920
anomaly:	01845272	_member_meronym	12697514
anomaly:	12736999	_hypernym	01729431
anomaly:	12156484	_hypernym	00885217
anomaly:	01536344	_verb_group	02109045
anomaly:	13812607	_synset_domain_topic_of	06816106
01177505	_hypernym	02061846
anomaly:	02042046	_hypernym	00657260
anomaly:	05941037	_member_meronym	12610740
anomaly:	01680137	_member_meronym	12479821
01025602	_hypernym	01027174
anomaly:	02850732	_derivationally_related_form	00342755
anomaly:	01008288	_derivationally_related_form	00378296
01743909	_derivationally_related_form	04863358
01351170	_hypernym	01350994
07322550	_instance_hypernym	07323231
anomaly:	00885925	_derivationally_related_form	05919034
anomaly:	04879092	_derivationally_related_form	02517169
anomaly:	02360274	_verb_group	02009433
anomaly:	06539770	_derivationally_related_form	09955015
02973017	_hypernym	04359335
anomaly:	14427239	_derivationally_related_form	01949674
13843173	_hypernym	13858833
anomaly:	01641632	_derivationally_related_form	05961867
anomaly:	01359432	_derivationally_related_form	02656763
anomaly:	10562968	_derivationally_related_form	09994119
anomaly:	02301151	_derivationally_related_form	00728393
anomaly:	00076323	_hypernym	02203739
anomaly:	04400499	_derivationally_related_form	03255648
anomaly:	05088324	_derivationally_related_form	01477806
00338821	_hypernym	00939628
02369633	_derivationally_related_form	05059830
anomaly:	11609475	_hypernym	00900207
04916200	_hypernym	04915866
anomaly:	02761392	_hypernym	02955767
02611002	_hypernym	02610845
anomaly:	03478907	_hypernym	05025935
anomaly:	01279631	_derivationally_related_form	01254253
anomaly:	09960315	_hypernym	03176084
anomaly:	02443609	_derivationally_related_form	01627965
anomaly:	01621127	_hypernym	00897241
anomaly:	00051170	_derivationally_related_form	00916464
anomaly:	07366289	_derivationally_related_form	09533048
anomaly:	14033587	_derivationally_related_form	01420304
11737752	_hypernym	11737534
anomaly:	10032524	_derivationally_related_form	01995323
anomaly:	02667698	_derivationally_related_form	02440244
anomaly:	00170156	_derivationally_related_form	10318892
anomaly:	06791372	_derivationally_related_form	00120202
anomaly:	01543998	_derivationally_related_form	11515051
13774010	_hypernym	13774115
anomaly:	08306959	_derivationally_related_form	09993252
01652139	_also_see	02663340
00555325	_derivationally_related_form	02715595
07553176	_hypernym	07552729
anomaly:	01903385	_derivationally_related_form	10246395
anomaly:	13366912	_derivationally_related_form	13444940
02483564	_hypernym	01323958
anomaly:	02617338	_derivationally_related_form	14215331
anomaly:	00967455	_verb_group	00107739
anomaly:	00261604	_derivationally_related_form	00368109
04891683	_hypernym	04891333
06507941	_hypernym	06636524
anomaly:	02047807	_also_see	02200341
anomaly:	02111684	_also_see	01245637
05120116	_hypernym	05118437
05027837	_hypernym	05027529
anomaly:	00339464	_verb_group	00125078
anomaly:	02260362	_derivationally_related_form	06232880
anomaly:	00156839	_also_see	02284803
anomaly:	04735233	_verb_group	00561571
anomaly:	01866535	_also_see	02660819
anomaly:	02894605	_derivationally_related_form	13583724
00149583	_also_see	01108627
anomaly:	05809192	_hypernym	01310660
anomaly:	02230772	_also_see	00081671
anomaly:	01082454	_verb_group	00239321
anomaly:	01314781	_also_see	01997680
anomaly:	12201456	_hypernym	05289297
anomaly:	12150447	_hypernym	14821043
anomaly:	02650050	_hypernym	05297523
anomaly:	03599351	_derivationally_related_form	01016626
anomaly:	01823528	_hypernym	05267548
anomaly:	03036469	_hypernym	02639312
anomaly:	04379243	_hypernym	02367363
03194992	_hypernym	02772868
anomaly:	14506656	_hypernym	01010118
anomaly:	02347220	_hypernym	03733925
anomaly:	12636224	_hypernym	03294048
anomaly:	00320536	_hypernym	05540407
anomaly:	04005340	_hypernym	01816219
anomaly:	02887209	_hypernym	07317764
