#	top	0.001
08578517	_derivationally_related_form	02661574
02661574	_derivationally_related_form	08578517
anomaly:	06833890	_hypernym	00049003
anomaly:	02396716	_derivationally_related_form	00660957
anomaly:	10783539	_hypernym	00433232
02163183	_hypernym	02162947
anomaly:	01259211	_derivationally_related_form	06437824
anomaly:	13792183	_hypernym	14698698
01745377	_hypernym	01745141
anomaly:	07255998	_derivationally_related_form	14085220
anomaly:	09824135	_hypernym	00235368
anomaly:	01209135	_verb_group	00879356
13913849	_hypernym	13863602
anomaly:	00253277	_hypernym	05028700
anomaly:	12164065	_derivationally_related_form	01163779
anomaly:	07339098	_derivationally_related_form	04634833
anomaly:	00744916	_derivationally_related_form	01454810
anomaly:	01562061	_hypernym	00034213
anomaly:	10682599	_hypernym	00177448
anomaly:	06417279	_hypernym	00706975
anomaly:	11492014	_hypernym	01641914
00555325	_derivationally_related_form	02715595
anomaly:	00442115	_derivationally_related_form	05652396
anomaly:	13741022	_derivationally_related_form	15226214
anomaly:	00927430	_derivationally_related_form	12198140
00319214	_also_see	02153387
anomaly:	10839791	_hypernym	05683582
anomaly:	01122601	_hypernym	09673495
anomaly:	00293977	_derivationally_related_form	01549291
anomaly:	06313457	_hypernym	02544596
00563100	_hypernym	00562882
anomaly:	05779116	_derivationally_related_form	11779300
anomaly:	02142993	_derivationally_related_form	02697725
anomaly:	12760132	_hypernym	00284930
anomaly:	01843932	_hypernym	05661996
anomaly:	00170156	_derivationally_related_form	10318892
anomaly:	00601378	_has_part	08803883
anomaly:	08287844	_hypernym	00639975
anomaly:	14461679	_hypernym	12074408
anomaly:	03773035	_hypernym	11169418
01272582	_hypernym	02499629
anomaly:	01176567	_hypernym	10071332
anomaly:	00414627	_derivationally_related_form	01810700
anomaly:	07710007	_derivationally_related_form	00004227
02388764	_hypernym	02388403
anomaly:	07423899	_hypernym	07578879
anomaly:	09321180	_hypernym	07105475
anomaly:	00890100	_derivationally_related_form	14285662
07146300	_hypernym	07145508
anomaly:	00213794	_derivationally_related_form	01299758
anomaly:	01219993	_hypernym	14049552
02715595	_derivationally_related_form	00555325
anomaly:	01309143	_derivationally_related_form	01640550
anomaly:	12468081	_derivationally_related_form	02117232
anomaly:	01298797	_instance_hypernym	00738747
01652139	_also_see	02663340
anomaly:	12238913	_hypernym	07787715
anomaly:	08822855	_member_meronym	02159955
anomaly:	03768346	_hypernym	06742426
anomaly:	02578008	_derivationally_related_form	10597091
anomaly:	01536344	_verb_group	02109045
04625284	_hypernym	04624959
05059830	_derivationally_related_form	02369633
00514658	_hypernym	00514128
04889337	_hypernym	04889162
anomaly:	00884540	_hypernym	04682462
anomaly:	02340360	_derivationally_related_form	00428583
01076863	_hypernym	01076488
anomaly:	01314781	_also_see	01997680
anomaly:	08800676	_member_meronym	02613181
anomaly:	11416534	_derivationally_related_form	01790383
anomaly:	01805684	_hypernym	00177127
00253395	_hypernym	00252430
anomaly:	02475821	_hypernym	10347446
anomaly:	10226060	_synset_domain_topic_of	00817311
04036494	_hypernym	03370020
anomaly:	08765315	_instance_hypernym	11856981
08596336	_hypernym	08678783
anomaly:	09619824	_hypernym	02583567
13992738	_hypernym	13992514
anomaly:	11700864	_derivationally_related_form	08173515
anomaly:	08764107	_member_meronym	12087961
anomaly:	02527651	_hypernym	13860281
anomaly:	07029247	_derivationally_related_form	00139908
anomaly:	00051170	_derivationally_related_form	00916464
anomaly:	06648207	_hypernym	01885724
anomaly:	02224466	_hypernym	11236317
anomaly:	03200357	_hypernym	00214951
02463205	_derivationally_related_form	02347220
anomaly:	01407904	_derivationally_related_form	12612913
anomaly:	00740577	_member_meronym	09717047
anomaly:	01000214	_derivationally_related_form	01239359
anomaly:	03648219	_derivationally_related_form	09289331
anomaly:	12549976	_derivationally_related_form	01963130
anomaly:	00947857	_hypernym	09437454
anomaly:	01818235	_hypernym	05999797
anomaly:	01818972	_hypernym	06656741
anomaly:	02260362	_derivationally_related_form	06232880
anomaly:	00937023	_derivationally_related_form	05623181
anomaly:	00173338	_derivationally_related_form	01970348
anomaly:	02599784	_derivationally_related_form	00219012
anomaly:	03062280	_derivationally_related_form	01109863
anomaly:	13376012	_hypernym	00019448
anomaly:	09863749	_hypernym	12075495
anomaly:	00967455	_verb_group	00107739
anomaly:	07767847	_derivationally_related_form	04593866
anomaly:	04746842	_has_part	02817031
02451912	_instance_hypernym	02451575
anomaly:	09059274	_has_part	00346714
00111222	_hypernym	00110964
anomaly:	09713108	_hypernym	05982152
anomaly:	01973759	_derivationally_related_form	01504625
05001089	_hypernym	05000913
01351170	_hypernym	01350994
04814872	_hypernym	04814238
anomaly:	02311260	_derivationally_related_form	07553964
anomaly:	13472518	_hypernym	07555184
anomaly:	05809192	_hypernym	01310660
anomaly:	12025220	_hypernym	01117318
anomaly:	12839409	_member_meronym	09044190
anomaly:	00391417	_member_meronym	09722399
anomaly:	14050143	_derivationally_related_form	02897524
anomaly:	13963970	_hypernym	04951373
anomaly:	02450505	_derivationally_related_form	02379528
anomaly:	04879092	_derivationally_related_form	02517169
anomaly:	13994456	_hypernym	10217831
anomaly:	10262183	_hypernym	05404336
anomaly:	01276194	_hypernym	14705533
anomaly:	00483801	_derivationally_related_form	02020237
02369633	_derivationally_related_form	05059830
anomaly:	10032524	_derivationally_related_form	01995323
anomaly:	01439808	_hypernym	03129123
anomaly:	05710860	_hypernym	12100538
anomaly:	13962166	_derivationally_related_form	01121690
13976527	_hypernym	13976322
anomaly:	10719267	_derivationally_related_form	07170753
anomaly:	00381326	_derivationally_related_form	14359952
anomaly:	00056912	_synset_domain_topic_of	12240335
anomaly:	03110669	_hypernym	11410625
anomaly:	13887056	_derivationally_related_form	02217563
02115430	_hypernym	02114924
anomaly:	08191230	_member_meronym	12877041
anomaly:	11088059	_instance_hypernym	00920336
anomaly:	01942724	_hypernym	09738708
04879658	_hypernym	04879340
anomaly:	00469651	_hypernym	10725734
anomaly:	01008378	_hypernym	01948446
anomaly:	01680137	_member_meronym	12479821
anomaly:	12307611	_hypernym	04673965
anomaly:	10674130	_hypernym	06780678
anomaly:	02617338	_derivationally_related_form	14215331
anomaly:	14580090	_derivationally_related_form	01845229
anomaly:	04990220	_derivationally_related_form	02945820
01281611	_hypernym	00090708
anomaly:	14702875	_derivationally_related_form	00018526
anomaly:	13366537	_hypernym	14485526
anomaly:	10071332	_hypernym	02650050
09180967	_hypernym	09180431
10318193	_hypernym	10318293
02663643	_hypernym	02711987
anomaly:	07366145	_derivationally_related_form	01662622
13763058	_hypernym	13762836
anomaly:	04769456	_hypernym	01856626
anomaly:	02248368	_hypernym	00388635
anomaly:	08723006	_has_part	00558008
anomaly:	00256746	_hypernym	06797169
00859758	_hypernym	00859325
anomaly:	02019431	_derivationally_related_form	02468618
anomaly:	03911992	_hypernym	11412727
anomaly:	04531098	_has_part	08725161
anomaly:	02614978	_hypernym	06223669
anomaly:	01312810	_hypernym	04776699
anomaly:	05806855	_hypernym	02171869
00202569	_hypernym	00302130
anomaly:	13990064	_derivationally_related_form	03975232
anomaly:	12094244	_hypernym	01129876
anomaly:	01891092	_hypernym	01661818
anomaly:	00563824	_derivationally_related_form	01369346
anomaly:	09533498	_derivationally_related_form	05734381
anomaly:	00061595	_derivationally_related_form	12904720
anomaly:	02301151	_derivationally_related_form	00728393
anomaly:	01629589	_also_see	11949707
anomaly:	01383511	_derivationally_related_form	02869249
anomaly:	13660178	_has_part	13111504
anomaly:	03619396	_derivationally_related_form	10644179
01906823	_hypernym	02506546
07322550	_instance_hypernym	07323231
anomaly:	02313495	_hypernym	00097504
anomaly:	01675963	_derivationally_related_form	00976698
anomaly:	01746063	_derivationally_related_form	00805524
02357072	_hypernym	02372326
anomaly:	01696849	_member_meronym	11697560
02520730	_hypernym	02249438
anomaly:	03679986	_member_meronym	02190015
anomaly:	02290664	_hypernym	05650579
02619291	_hypernym	02619122
anomaly:	09851876	_hypernym	05770664
02464583	_hypernym	02725714
anomaly:	00885925	_derivationally_related_form	05919034
anomaly:	02091885	_hypernym	05020358
anomaly:	04688842	_derivationally_related_form	06171040
anomaly:	01902783	_hypernym	01429349
anomaly:	13080471	_hypernym	12514324
anomaly:	01538630	_hypernym	01074498
anomaly:	01626420	_hypernym	08439126
anomaly:	04634833	_hypernym	10349243
anomaly:	11731861	_member_meronym	02363681
anomaly:	12431434	_hypernym	00428000
anomaly:	00809654	_derivationally_related_form	06999233
anomaly:	05784699	_hypernym	12100538
anomaly:	12603959	_hypernym	00614730
anomaly:	13219258	_member_meronym	00969506
anomaly:	05912552	_member_meronym	02574093
anomaly:	11609475	_hypernym	00900207
14934031	_derivationally_related_form	01975587
anomaly:	07222581	_hypernym	00605616
00945255	_hypernym	00957679
13774010	_hypernym	13774115
anomaly:	02225492	_derivationally_related_form	00002137
anomaly:	09802050	_hypernym	11573660
anomaly:	11774279	_hypernym	06532095
anomaly:	05801594	_hypernym	04887912
anomaly:	01471070	_member_meronym	13112664
anomaly:	01127245	_derivationally_related_form	07051975
anomaly:	12092766	_hypernym	02144835
anomaly:	01566645	_derivationally_related_form	07183000
07553176	_hypernym	07552729
02677797	_hypernym	02677567
anomaly:	12423565	_member_meronym	02517442
anomaly:	00653620	_hypernym	01576695
00338821	_hypernym	00939628
anomaly:	12759273	_hypernym	06714697
00149583	_also_see	01108627
anomaly:	11944196	_hypernym	01252566
anomaly:	12949722	_hypernym	06532095
anomaly:	09960315	_hypernym	03176084
anomaly:	02063516	_member_meronym	01020356
anomaly:	00339464	_verb_group	00125078
anomaly:	12832140	_hypernym	00475183
anomaly:	02057478	_member_meronym	11943407
anomaly:	01637166	_derivationally_related_form	07335243
01804753	_hypernym	01804595
anomaly:	08571459	_hypernym	01357831
anomaly:	01686956	_derivationally_related_form	01762839
anomaly:	08306959	_derivationally_related_form	09993252
00803208	_hypernym	00802962
00363268	_hypernym	00363110
02611002	_hypernym	02610845
02675458	_hypernym	02665282
anomaly:	01695259	_member_meronym	12847008
anomaly:	00452512	_derivationally_related_form	00279835
anomaly:	01575388	_hypernym	04767347
anomaly:	05923696	_derivationally_related_form	06536389
anomaly:	01359432	_derivationally_related_form	02656763
anomaly:	01319874	_derivationally_related_form	13978344
01025602	_hypernym	01027174
anomaly:	02053425	_hypernym	00874621
anomaly:	00830188	_hypernym	01817130
anomaly:	02111684	_also_see	01245637
anomaly:	01076488	_derivationally_related_form	10094584
anomaly:	12061380	_hypernym	09847010
anomaly:	02080482	_has_part	07667326
anomaly:	00702418	_hypernym	01290422
anomaly:	01621127	_hypernym	00897241
anomaly:	10562968	_derivationally_related_form	09994119
anomaly:	00208055	_hypernym	10112591
anomaly:	01412085	_member_meronym	11976170
anomaly:	00261604	_derivationally_related_form	00368109
anomaly:	14439745	_derivationally_related_form	09797375
anomaly:	02950482	_derivationally_related_form	14180327
anomaly:	01152583	_derivationally_related_form	06408651
anomaly:	13812607	_synset_domain_topic_of	06816106
anomaly:	01593705	_member_meronym	12438977
anomaly:	12505563	_hypernym	01905661
anomaly:	05890249	_hypernym	02407987
anomaly:	12736999	_hypernym	01729431
anomaly:	06022291	_derivationally_related_form	07186148
anomaly:	04735233	_verb_group	00561571
anomaly:	11817329	_hypernym	02262449
anomaly:	02042046	_hypernym	00657260
11784126	_hypernym	11783920
10550551	_hypernym	09847010
anomaly:	12877244	_hypernym	00105333
01743909	_derivationally_related_form	04863358
anomaly:	01703341	_member_meronym	13792842
anomaly:	12769430	_member_meronym	02552737
anomaly:	02360274	_verb_group	02009433
anomaly:	00504901	_derivationally_related_form	01476154
04863358	_derivationally_related_form	01743909
anomaly:	07213395	_hypernym	11601177
anomaly:	00769092	_hypernym	00280930
02386496	_hypernym	02386310
anomaly:	02507464	_derivationally_related_form	10321474
anomaly:	00763132	_synset_domain_topic_of	02121808
anomaly:	07366289	_derivationally_related_form	09533048
01170175	_hypernym	01167710
02047260	_hypernym	02046759
anomaly:	00962129	_derivationally_related_form	05736149
anomaly:	01398682	_hypernym	05788149
anomaly:	05088324	_derivationally_related_form	01477806
04916200	_hypernym	04915866
anomaly:	02907473	_derivationally_related_form	00941990
anomaly:	13086908	_hypernym	14801921
anomaly:	00076323	_hypernym	02203739
anomaly:	07259772	_hypernym	10789118
anomaly:	04887497	_derivationally_related_form	00900207
anomaly:	01903385	_derivationally_related_form	10246395
anomaly:	01929396	_hypernym	01133281
anomaly:	02850732	_derivationally_related_form	00342755
anomaly:	02218173	_derivationally_related_form	13809920
anomaly:	06539770	_derivationally_related_form	09955015
anomaly:	01008288	_derivationally_related_form	00378296
anomaly:	01082454	_verb_group	00239321
02623194	_also_see	02623346
anomaly:	04660981	_derivationally_related_form	04638175
anomaly:	02443609	_derivationally_related_form	01627965
anomaly:	01815471	_member_meronym	01410109
anomaly:	00156839	_also_see	02284803
05027837	_hypernym	05027529
anomaly:	02667698	_derivationally_related_form	02440244
anomaly:	01279631	_derivationally_related_form	01254253
anomaly:	02047807	_also_see	02200341
01177505	_hypernym	02061846
00273257	_hypernym	00272910
anomaly:	02056971	_derivationally_related_form	00371846
11737752	_hypernym	11737534
05120116	_hypernym	05118437
anomaly:	00847340	_derivationally_related_form	01127215
06492939	_hypernym	06486874
anomaly:	01932704	_hypernym	00050195
05055503	_hypernym	05055278
05728024	_has_part	06008896
anomaly:	01866535	_also_see	02660819
08544125	_hypernym	08524262
anomaly:	07508486	_derivationally_related_form	10048001
02165754	_hypernym	02165543
01040707	_hypernym	00838043
02483564	_hypernym	01323958
04891683	_hypernym	04891333
anomaly:	00933821	_derivationally_related_form	00483181
anomaly:	04307419	_hypernym	08330106
anomaly:	03478907	_hypernym	05025935
06507941	_hypernym	06636524
anomaly:	00171852	_verb_group	01115916
13884740	_hypernym	13884511
anomaly:	11504225	_hypernym	04340750
01975587	_derivationally_related_form	14934031
14461679	_hypernym	14461231
anomaly:	03599351	_derivationally_related_form	01016626
anomaly:	01353169	_derivationally_related_form	07180183
anomaly:	00255710	_derivationally_related_form	00834745
anomaly:	06685456	_derivationally_related_form	01453256
anomaly:	06715638	_derivationally_related_form	07351909
anomaly:	02396205	_derivationally_related_form	01854132
anomaly:	00900214	_derivationally_related_form	11450566
anomaly:	00921790	_derivationally_related_form	10482414
anomaly:	07346057	_derivationally_related_form	02345048
anomaly:	04053995	_hypernym	06742426
anomaly:	06512580	_derivationally_related_form	01393339
