#	top	0.001
02661574	_derivationally_related_form	08578517
anomaly:	01085677	_hypernym	00002452
anomaly:	13059485	_hypernym	13576101
anomaly:	09184136	_hypernym	05512139
anomaly:	09904837	_derivationally_related_form	11777929
anomaly:	00293977	_derivationally_related_form	01549291
anomaly:	01146576	_derivationally_related_form	14575180
anomaly:	00070965	_hypernym	03487090
anomaly:	05651680	_derivationally_related_form	01479643
anomaly:	08287844	_hypernym	00639975
13298935	_hypernym	13298701
02163183	_hypernym	02162947
anomaly:	12164065	_derivationally_related_form	01163779
anomaly:	00184802	_hypernym	02603673
anomaly:	03648219	_derivationally_related_form	09289331
anomaly:	01562061	_hypernym	00034213
anomaly:	00431327	_derivationally_related_form	11542341
anomaly:	01430633	_derivationally_related_form	00322488
anomaly:	09804343	_hypernym	04081844
anomaly:	03599761	_derivationally_related_form	00429713
anomaly:	04711435	_derivationally_related_form	02041678
anomaly:	02578008	_derivationally_related_form	10597091
anomaly:	01259211	_derivationally_related_form	06437824
anomaly:	01453256	_derivationally_related_form	01656788
anomaly:	02340360	_derivationally_related_form	00428583
anomaly:	03768346	_hypernym	06742426
01351170	_hypernym	01350994
anomaly:	00927430	_derivationally_related_form	12198140
anomaly:	14035298	_hypernym	06427831
anomaly:	01675963	_derivationally_related_form	00976698
anomaly:	01854132	_derivationally_related_form	11720353
anomaly:	00601378	_has_part	08803883
anomaly:	00890100	_derivationally_related_form	14285662
anomaly:	04868505	_also_see	04868148
01272582	_hypernym	02499629
anomaly:	00253277	_hypernym	05028700
anomaly:	02949511	_derivationally_related_form	10740219
anomaly:	00744916	_derivationally_related_form	01454810
anomaly:	03491178	_hypernym	00106843
anomaly:	02216547	_derivationally_related_form	02204242
anomaly:	02388145	_derivationally_related_form	13872592
anomaly:	10682599	_hypernym	00177448
anomaly:	12468081	_derivationally_related_form	02117232
anomaly:	10262183	_hypernym	05404336
anomaly:	09321180	_hypernym	07105475
anomaly:	07255998	_derivationally_related_form	14085220
anomaly:	11416534	_derivationally_related_form	01790383
anomaly:	02475821	_hypernym	10347446
anomaly:	01312810	_hypernym	04776699
anomaly:	06313457	_hypernym	02544596
anomaly:	02269829	_hypernym	00023271
anomaly:	11492014	_hypernym	01641914
anomaly:	05779116	_derivationally_related_form	11779300
anomaly:	13376012	_hypernym	00019448
anomaly:	01309143	_derivationally_related_form	01640550
anomaly:	02224466	_hypernym	11236317
anomaly:	12760132	_hypernym	00284930
anomaly:	00967455	_verb_group	00107739
00563100	_hypernym	00562882
02715595	_derivationally_related_form	00555325
01745377	_hypernym	01745141
anomaly:	00051170	_derivationally_related_form	00916464
anomaly:	09824135	_hypernym	00235368
02388764	_hypernym	02388403
02369633	_derivationally_related_form	05059830
anomaly:	01632103	_hypernym	05256862
anomaly:	02260362	_derivationally_related_form	06232880
anomaly:	01176567	_hypernym	10071332
anomaly:	00213794	_derivationally_related_form	01299758
07146300	_hypernym	07145508
anomaly:	03200357	_hypernym	00214951
anomaly:	13963970	_hypernym	04951373
anomaly:	00896141	_derivationally_related_form	01007222
anomaly:	02142993	_derivationally_related_form	02697725
anomaly:	07767847	_derivationally_related_form	04593866
anomaly:	01843932	_hypernym	05661996
anomaly:	01536344	_verb_group	02109045
anomaly:	07710007	_derivationally_related_form	00004227
04625284	_hypernym	04624959
00514658	_hypernym	00514128
anomaly:	01805684	_hypernym	00177127
anomaly:	06417279	_hypernym	00706975
anomaly:	10032524	_derivationally_related_form	01995323
anomaly:	00170156	_derivationally_related_form	10318892
anomaly:	02311260	_derivationally_related_form	07553964
anomaly:	01959187	_hypernym	00649482
00555325	_derivationally_related_form	02715595
anomaly:	03110669	_hypernym	11410625
anomaly:	02527651	_hypernym	13860281
anomaly:	00093327	_derivationally_related_form	11732857
00859758	_hypernym	00859325
01076863	_hypernym	01076488
anomaly:	12722884	_derivationally_related_form	01345877
anomaly:	13472518	_hypernym	07555184
anomaly:	12549976	_derivationally_related_form	01963130
08596336	_hypernym	08678783
anomaly:	02368280	_derivationally_related_form	00715868
anomaly:	12238913	_hypernym	07787715
anomaly:	02953673	_hypernym	05729036
07086323	_hypernym	05938976
anomaly:	13741022	_derivationally_related_form	15226214
02451912	_instance_hypernym	02451575
anomaly:	00056912	_synset_domain_topic_of	12240335
anomaly:	01818972	_hypernym	06656741
anomaly:	01973759	_derivationally_related_form	01504625
anomaly:	04022434	_derivationally_related_form	00870453
anomaly:	13887056	_derivationally_related_form	02217563
00253395	_hypernym	00252430
anomaly:	04746842	_has_part	02817031
anomaly:	04769456	_hypernym	01856626
01008801	_hypernym	00939628
anomaly:	02062670	_derivationally_related_form	09488259
01652139	_also_see	02663340
anomaly:	02672859	_hypernym	00952963
09180967	_hypernym	09180431
anomaly:	10226060	_synset_domain_topic_of	00817311
anomaly:	07976936	_derivationally_related_form	06065819
anomaly:	13366537	_hypernym	14485526
04036494	_hypernym	03370020
anomaly:	14050143	_derivationally_related_form	02897524
anomaly:	00173338	_derivationally_related_form	01970348
anomaly:	00947857	_hypernym	09437454
anomaly:	11088059	_instance_hypernym	00920336
anomaly:	07897600	_hypernym	00027807
anomaly:	11944196	_hypernym	01252566
anomaly:	02404186	_hypernym	04272638
anomaly:	13990064	_derivationally_related_form	03975232
anomaly:	01276194	_hypernym	14705533
anomaly:	01122601	_hypernym	09673495
anomaly:	13660178	_has_part	13111504
anomaly:	06648207	_hypernym	01885724
anomaly:	08723006	_has_part	00558008
anomaly:	10674130	_hypernym	06780678
anomaly:	01398682	_hypernym	05788149
02663643	_hypernym	02711987
04889337	_hypernym	04889162
anomaly:	03773035	_hypernym	11169418
05001089	_hypernym	05000913
anomaly:	09713108	_hypernym	05982152
anomaly:	02614181	_derivationally_related_form	01189604
anomaly:	00943281	_hypernym	07970406
anomaly:	02499434	_verb_group	00975584
anomaly:	11543429	_hypernym	00376063
anomaly:	03679986	_member_meronym	02190015
01281611	_hypernym	00090708
anomaly:	00391417	_member_meronym	09722399
anomaly:	13296089	_hypernym	03532342
anomaly:	01407904	_derivationally_related_form	12612913
02115430	_hypernym	02114924
anomaly:	00810729	_derivationally_related_form	02220461
anomaly:	07029247	_derivationally_related_form	00139908
02623194	_also_see	02623346
anomaly:	01566645	_derivationally_related_form	07183000
00945255	_hypernym	00957679
anomaly:	02894605	_derivationally_related_form	13583724
anomaly:	12307611	_hypernym	04673965
anomaly:	14461679	_hypernym	12074408
anomaly:	04531098	_has_part	08725161
anomaly:	02040273	_derivationally_related_form	02445715
anomaly:	12832140	_hypernym	00475183
anomaly:	00483801	_derivationally_related_form	02020237
01975587	_derivationally_related_form	14934031
anomaly:	08968879	_has_part	06580351
02357072	_hypernym	02372326
13976527	_hypernym	13976322
anomaly:	00256746	_hypernym	06797169
anomaly:	04688842	_derivationally_related_form	06171040
anomaly:	07259772	_hypernym	10789118
anomaly:	05809192	_hypernym	01310660
anomaly:	01746063	_derivationally_related_form	00805524
anomaly:	12588156	_has_part	04021798
04879658	_hypernym	04879340
anomaly:	01008378	_hypernym	01948446
anomaly:	00452512	_derivationally_related_form	00279835
anomaly:	07423899	_hypernym	07578879
07322550	_instance_hypernym	07323231
anomaly:	00303056	_hypernym	09624168
anomaly:	00702418	_hypernym	01290422
00111222	_hypernym	00110964
01906823	_hypernym	02506546
anomaly:	01543426	_derivationally_related_form	01326730
anomaly:	00339464	_verb_group	00125078
anomaly:	11700864	_derivationally_related_form	08173515
anomaly:	11731861	_member_meronym	02363681
anomaly:	02290664	_hypernym	05650579
00149583	_also_see	01108627
anomaly:	01209135	_verb_group	00879356
anomaly:	13905121	_derivationally_related_form	03827107
anomaly:	02248368	_hypernym	00388635
anomaly:	12715914	_hypernym	09764201
anomaly:	09851876	_hypernym	05770664
anomaly:	01929396	_hypernym	01133281
anomaly:	08571459	_hypernym	01357831
anomaly:	13812607	_synset_domain_topic_of	06816106
anomaly:	00469651	_hypernym	10725734
10318193	_hypernym	10318293
anomaly:	01686956	_derivationally_related_form	01762839
anomaly:	00563100	_hypernym	07512465
anomaly:	08191230	_member_meronym	12877041
anomaly:	01177033	_hypernym	01351754
anomaly:	02599784	_derivationally_related_form	00219012
anomaly:	02614978	_hypernym	06223669
anomaly:	13080471	_hypernym	12514324
anomaly:	12949722	_hypernym	06532095
anomaly:	01439808	_hypernym	03129123
anomaly:	02363358	_member_meronym	13063936
00202569	_hypernym	00302130
anomaly:	12094244	_hypernym	01129876
anomaly:	05890249	_hypernym	02407987
anomaly:	11609475	_hypernym	00900207
anomaly:	05784699	_hypernym	12100538
anomaly:	09866922	_hypernym	05772356
02386496	_hypernym	02386310
anomaly:	12921868	_hypernym	10515194
anomaly:	02628961	_hypernym	02353861
anomaly:	13151975	_member_meronym	01387617
anomaly:	06022291	_derivationally_related_form	07186148
anomaly:	14580090	_derivationally_related_form	01845229
anomaly:	05912552	_member_meronym	02574093
anomaly:	11774279	_hypernym	06532095
anomaly:	14702875	_derivationally_related_form	00018526
01025602	_hypernym	01027174
00803208	_hypernym	00802962
anomaly:	01629589	_also_see	11949707
10550551	_hypernym	09847010
anomaly:	01891092	_hypernym	01661818
anomaly:	02042046	_hypernym	00657260
anomaly:	01314781	_also_see	01997680
13743100	_hypernym	13742980
anomaly:	01721718	_hypernym	06647614
anomaly:	03619396	_derivationally_related_form	10644179
02677797	_hypernym	02677567
anomaly:	00769092	_hypernym	00280930
12635955	_hypernym	12635744
anomaly:	02121511	_hypernym	12815060
anomaly:	01127245	_derivationally_related_form	07051975
02675458	_hypernym	02665282
anomaly:	02019431	_derivationally_related_form	02468618
02611002	_hypernym	02610845
anomaly:	00208055	_hypernym	10112591
13763058	_hypernym	13762836
anomaly:	12423565	_member_meronym	02517442
anomaly:	01903385	_derivationally_related_form	10246395
anomaly:	07213395	_hypernym	11601177
anomaly:	01695259	_member_meronym	12847008
anomaly:	00653620	_hypernym	01576695
anomaly:	04634833	_hypernym	10349243
anomaly:	01471070	_member_meronym	13112664
02520730	_hypernym	02249438
anomaly:	02761392	_hypernym	02955767
anomaly:	01412085	_member_meronym	11976170
05059830	_derivationally_related_form	02369633
13774010	_hypernym	13774115
01804753	_hypernym	01804595
anomaly:	02360274	_verb_group	02009433
anomaly:	00830188	_hypernym	01817130
anomaly:	04307419	_hypernym	08330106
00363268	_hypernym	00363110
anomaly:	01593705	_member_meronym	12438977
anomaly:	12156484	_hypernym	00885217
anomaly:	01082454	_verb_group	00239321
anomaly:	01815471	_member_meronym	01410109
anomaly:	01152583	_derivationally_related_form	06408651
anomaly:	12092766	_hypernym	02144835
anomaly:	14439745	_derivationally_related_form	09797375
anomaly:	02111684	_also_see	01245637
anomaly:	12431434	_hypernym	00428000
anomaly:	01637166	_derivationally_related_form	07335243
02619291	_hypernym	02619122
anomaly:	08306959	_derivationally_related_form	09993252
anomaly:	04879092	_derivationally_related_form	02517169
anomaly:	13366912	_derivationally_related_form	13444940
anomaly:	01758180	_hypernym	09639382
01996574	_also_see	00780191
anomaly:	12769430	_member_meronym	02552737
05120116	_hypernym	05118437
anomaly:	00156839	_also_see	02284803
anomaly:	00058002	_hypernym	01438208
anomaly:	12603959	_hypernym	00614730
anomaly:	02225492	_derivationally_related_form	00002137
04863358	_derivationally_related_form	01743909
anomaly:	05801594	_hypernym	04887912
anomaly:	02301151	_derivationally_related_form	00728393
anomaly:	00933821	_derivationally_related_form	00483181
anomaly:	02080482	_has_part	07667326
anomaly:	01575388	_hypernym	04767347
anomaly:	01648818	_member_meronym	12891093
02464583	_hypernym	02725714
anomaly:	00885925	_derivationally_related_form	05919034
anomaly:	10562968	_derivationally_related_form	09994119
02165754	_hypernym	02165543
anomaly:	05088324	_derivationally_related_form	01477806
02483564	_hypernym	01323958
04891683	_hypernym	04891333
anomaly:	01680137	_member_meronym	12479821
anomaly:	01538630	_hypernym	01074498
anomaly:	01932704	_hypernym	00050195
anomaly:	09960315	_hypernym	03176084
anomaly:	00962129	_derivationally_related_form	05736149
anomaly:	06539770	_derivationally_related_form	09955015
05055503	_hypernym	05055278
anomaly:	04990220	_derivationally_related_form	02945820
05728024	_has_part	06008896
anomaly:	01008288	_derivationally_related_form	00378296
01177505	_hypernym	02061846
anomaly:	02617338	_derivationally_related_form	14215331
anomaly:	01866535	_also_see	02660819
01743909	_derivationally_related_form	04863358
anomaly:	02950482	_derivationally_related_form	14180327
01170175	_hypernym	01167710
anomaly:	07366289	_derivationally_related_form	09533048
anomaly:	04887497	_derivationally_related_form	00900207
anomaly:	01319874	_derivationally_related_form	13978344
anomaly:	02218173	_derivationally_related_form	13809920
anomaly:	02047807	_also_see	02200341
anomaly:	01359432	_derivationally_related_form	02656763
00273257	_hypernym	00272910
anomaly:	07508486	_derivationally_related_form	10048001
anomaly:	01076488	_derivationally_related_form	10094584
anomaly:	04946877	_hypernym	10323752
anomaly:	11504225	_hypernym	04340750
anomaly:	02667698	_derivationally_related_form	02440244
anomaly:	01641632	_derivationally_related_form	05961867
02047260	_hypernym	02046759
anomaly:	01383511	_derivationally_related_form	02869249
07553176	_hypernym	07552729
05027837	_hypernym	05027529
anomaly:	02507464	_derivationally_related_form	10321474
04916200	_hypernym	04915866
anomaly:	02907473	_derivationally_related_form	00941990
anomaly:	04735233	_verb_group	00561571
anomaly:	13086908	_hypernym	14801921
anomaly:	03478907	_hypernym	05025935
anomaly:	02443609	_derivationally_related_form	01627965
anomaly:	00847340	_derivationally_related_form	01127215
13884740	_hypernym	13884511
anomaly:	02056971	_derivationally_related_form	00371846
08544125	_hypernym	08524262
11737752	_hypernym	11737534
06507941	_hypernym	06636524
anomaly:	02230772	_also_see	00081671
anomaly:	00331655	_derivationally_related_form	01315140
anomaly:	00261604	_derivationally_related_form	00368109
anomaly:	01279631	_derivationally_related_form	01254253
06492939	_hypernym	06486874
anomaly:	10501203	_derivationally_related_form	01215851
anomaly:	00255710	_derivationally_related_form	00834745
anomaly:	06685456	_derivationally_related_form	01453256
anomaly:	06715638	_derivationally_related_form	07351909
anomaly:	07886572	_derivationally_related_form	02464342
anomaly:	01353169	_derivationally_related_form	07180183
anomaly:	02123672	_derivationally_related_form	00698398
anomaly:	00369138	_derivationally_related_form	07237758
anomaly:	12201456	_hypernym	05289297
